,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
BNG_breast-w,0.1385613099049257,0.2821210295819285,0.3655288448432541,0.4867336131106462,0.0007736539774117,0.8595633119793152,0.0155130316742686,0.0,0.0,0.0,0.7771991505034745,0.3680956632218302,0.9064337938249732,0.5276758122347507,0.3908901250089127,1.3459759534530128e-22,1.431579561238738e-23,3.46464436119268e-36,1.852853571499201e-36,0.8581610158675312,0.0275844417513806,0.0,0.0,0.338200597838207,0.0,0.0,1.3853814578707926e-16,0.0,0.0,0.0535052992263367,3.599537410770416e-18,5.479003128310722e-19,0.3334664921397975,0.4496710464189991,0.000408520831366,0.0005034920706129,0.0993114001530221,0.4551167646450137,0.1908659772541654,0.0027670924726481,0.0395489077700506,3.5303808236841887e-10,4.644918240753088e-10,0.0,0.0580645161290322,0.0,0.9545344953964086,0.0115652981024168,8.5528033454818435e-19,5.268123608430729e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.419892164046573,0.9277166201152888,0.0119622530113871,0.0993114001530221,0.1215402273936731,0.0291501964309497,0.1197711379529561,0.1027781011648925,0.1200681140911026,0.0485710813279995,0.0072314049586776,0.0,0.0,0.0,0.6944444444444444,0.0,0.1572009817378727,0.0,0.0072314049586776,0.014760147601476,0.0,0.0,0.9723609438100996,0.0026272042117059,0.0,0.8614312060821578,0.0119978073900489,0.0,0.0,0.0,0.0,0.0,0.0,0.0854172487008688,0.0153720913494631,0.0001601642814292,0.0001790205258623,1.6517721931483707e-11,2.774516352668624e-19,0.4383059241509768,0.1792231524555023,0.0671446181704117,0.4121190270930696,0.0214370975484872,0.1083743248791369,0.0,0.0,0.2206152433425161,0.513222492108068,0.0,0.7881270881348807,0.0218688425373742
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.0013083153270127,0.0037618541917822,0.1028431747215456,0.1816766563411535,0.0446489073812046,0.0939159683701167,0.1083443368941827,0.0,0.0,0.0,0.001736708418231,0.001544412346048,1.0,0.0203369325958119,0.048585201436391,2.175284207531982e-25,4.926372146649267e-26,1.546402268967034e-37,1.8771884669052647e-38,0.3782146531032117,0.0,0.0437307452299958,0.0,0.0,0.0,0.0,1.1371035496328125e-18,0.0,0.0,0.0009356364528599,9.263821234276966e-19,1.6608490404841086e-19,0.1664323180517313,0.179889694518883,0.0002774578185118,0.0002437568182555,0.0864575363427696,0.4660789863102001,0.1743069070956642,0.0032223720058456,0.0027038844202903,1.3463574927976146e-10,1.3213248145996248e-10,0.0,0.0469135802469136,0.0,0.1213152609069917,0.2272744426526466,1.0992095732096426e-18,4.1665120929187234e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013496025380841,0.0015228194799753,0.2102513262954826,0.1023469348216489,0.0864575363427696,0.0476189782311525,0.6300348252156184,0.1145454545454545,0.0886565483878557,0.0460229885057471,0.0265530825377751,0.018595041322314,0.0,0.0,0.0,0.0,0.0,0.0024584420852505,0.0,0.018595041322314,0.0092250922509225,0.0508011679517523,0.0,0.4021084089066607,0.1446312850388631,0.0,0.0423023857803417,0.1653406768666569,0.0,0.0,0.0,0.0,0.0,0.0,0.0787902106535775,0.0143292343884211,0.6664262414999794,1.1460456405938451e-16,1.6517719961716208e-11,1.0803367215525158e-19,0.4496295706023396,0.1633310485585487,0.0698439472906148,0.3378493386759361,0.0210918910984419,0.1574332748310377,0.0,0.0,0.0981404958677686,0.0286536661543792,0.0,0.0697042568178573,0.1276585046993935
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.0012617832989593,0.0036083430546264,0.0898798495520182,0.2433440789778213,0.0446489073812046,0.0729213383689364,0.1415601937983727,0.0,0.0,0.0,0.0011192019730996,0.0009807851290994,1.0,0.0216863120093896,0.0451488942871981,2.0954660928187187e-25,4.9622500796915486e-26,1.4638787124532786e-37,2.187209709125469e-38,0.3782146531032117,0.0,0.0557806556655141,0.0,0.0,0.0,0.0,1.1931396148828151e-18,0.0,0.0,0.0009356364528599,9.263821234276966e-19,1.6608490404841086e-19,0.1530540239908938,0.241020934601493,0.0006817510316339,0.0014341442416738,0.0872226472838561,0.5381226154903346,0.2089767600234666,0.0031915292053012,0.0029188077171368,5.437593061091488e-10,4.750340296004487e-10,0.0,0.0097902097902098,0.0,0.1202344678699769,0.1567591132883346,1.0992095732096426e-18,4.1665120929187234e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010450213498619,0.0016018632454664,0.1590080917421359,0.0863351188105887,0.0872226472838561,0.0480397290801676,0.6356028894718051,0.1047043865225683,0.0755574308172374,0.0464444444444444,0.0360694147138819,0.018595041322314,0.0147058823529411,0.0,0.0,0.0,0.0,0.0024584420852505,0.0,0.018595041322314,0.0092250922509225,0.0609949316001802,0.0,0.4186285819475092,0.1511018541425715,0.0,0.0,0.1077769058293367,0.0,0.0,0.0,0.0,0.0,0.0,0.0851860718732292,0.0334037901066869,0.6998101490841925,0.1032911713806733,1.6517719928188926e-11,9.618485286749725e-20,0.5236280515263485,0.1960901833129177,0.0566587240896899,0.3962619579603946,0.0166813132709291,0.1933770091244112,0.0,0.0,0.0981404958677685,0.0519605885795704,0.0,0.0842112030929645,0.0725230446630615
HTRU,0.0926386109131167,0.4421294606970931,0.7714985882240618,2.4205711409191964e-06,0.0015543586533726,0.9598952291779966,0.0155782791327183,0.0,0.0,0.0,0.0768855189246443,0.0317251653835882,0.2674362530968783,0.4342348900639886,0.7548323068866893,5.536392456794434e-21,2.3914684378934845e-21,7.385843370849299e-34,5.393519389366104e-34,0.951641860183797,0.0259541451575782,4.2958920136897656e-06,0.0,0.8860381242916553,0.0,0.0,1.3654006809787602e-15,0.0,0.0,0.0273459543424926,2.5285552478654598e-17,1.3068202540318136e-17,0.7087133322307775,0.0404806898155076,0.0013668902989711,0.0012212902122465,0.0653404743687834,0.5054616348524753,0.2560956305375809,0.0043573870658797,0.0222654961730182,1.5802187750682875e-09,2.350855242830174e-09,0.0,0.0228438228438228,0.0,0.9564255092658416,0.0176099385898687,2.6932379821604013e-17,1.442499664558626e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424627658460994,0.2347611894454489,0.9103612656217404,0.0821255271961283,0.0653404743687834,0.0900306638118752,0.0423381802971295,0.0676363636363636,0.0480521243384963,0.0885057471264367,0.0465255048505609,0.006198347107438,0.0,0.0,0.0,0.3928571428571428,0.0,0.069237923927607,0.0,0.006198347107438,0.014760147601476,0.0004987680482717,0.0,0.9492023428987636,0.0131861444089495,0.0,0.8838389602233241,0.0006117216733163,0.0,0.0,0.0,0.0,0.0,0.0,0.0928278409882002,0.0405702931311829,2.8874267637304563e-05,5.374120663374031e-05,1.6517757624612558e-11,1.4422367720145956e-17,0.4902558997492414,0.2419647631956245,0.0470034655520688,0.4135107776671962,0.026930034875133,0.1848712518546365,0.0,0.0,0.2484504132231405,0.6501427078465734,0.0,0.909634872059806,0.083884179042576
MagicTelescope,0.0393368975904944,0.1603439943399418,0.7714979318049405,5.472285510817945e-06,0.0018360478041651,0.5242657973499788,0.0453428678191163,0.0,0.0,0.0,0.0159842380026073,0.0113585347267555,0.9153869066319972,0.2800722644319717,0.7399174514939186,4.942364634785787e-21,2.380866133944773e-21,6.607822961532421e-34,2.8891309125811644e-34,0.5723999822602528,0.0615357917040642,0.0003296039972201,0.0,0.321874100440535,0.0,0.0,5.394739026516915e-16,0.0,0.0,0.0232416275039253,3.883577106035736e-17,1.1511821384947996e-17,0.8318729883614465,0.030843676718076,0.0007045195813574,0.0006895347406576,0.2985462892119357,0.6665560184113234,0.3422066750303529,0.0007183345732596,0.0036099909765037,8.936003944745326e-07,2.118477489820117e-06,0.0,0.0609318996415771,0.0,0.6275980416729761,0.0302061321907604,3.977303209247916e-17,1.2594315931896759e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493381471966239,0.1789938841241006,0.5609020787123806,0.0222665761283745,0.2985462892119357,0.3285122450336373,0.1825919733387546,0.2366927190456602,0.1736764344995371,0.3273869731800766,0.0576000135027457,0.0082644628099173,0.0,0.0,0.0,0.2222222222222222,0.0,0.0738352106270256,0.0,0.0082644628099173,0.014760147601476,0.0017869652865218,0.0,0.7130168495395186,0.0172265938330538,0.0,0.4640093066781925,0.0256882447747536,0.0,0.0,0.0,0.0,0.0,0.0,0.0746798043297559,0.0246207559918711,7.496971263984084e-05,0.0001240354067283,1.6517751603530965e-11,1.9384760988803042e-17,0.6550766576248428,0.3288122658574225,0.0256300651351168,0.2925440717915097,0.0055834162818732,0.0726920164817973,0.0,0.0,0.1983471074380165,0.174979228477324,0.0,0.4496815022599281,0.0353513442975051
abalone,0.2317137779960948,0.3640711416593302,0.5796901125033479,0.4812839322440632,0.0068040423324671,0.5394746771722873,0.1422688230318303,0.0,0.0,0.0,0.1235833561623473,0.1033165418172416,0.9999877938259084,0.783834517830691,0.5495661010237941,1.1458599452742342e-24,3.046667716545706e-25,5.70678337318845e-38,3.737047897160275e-38,0.6126735246693522,0.1453924137842221,6.750507267061756e-05,0.0,0.0038952588589094,3.9552057029706667e-19,1.0369715446473124e-19,9.067488331229188e-18,1.0425777149561805e-18,3.0096370416378243e-19,0.0063483896325813,5.74714668803185e-19,2.438279350355168e-19,0.6147563341009252,0.4580733474507999,0.001285512464464,0.003285187277015,0.1072685539403213,0.5011160326037114,0.2145619131264439,0.0025397765179507,0.0067325224973188,2.8347894083698284e-09,8.934787519808862e-09,0.0,0.0059743954480796,0.0,0.6071004244690872,0.1748553454644804,6.389148775175136e-19,2.7013087129993195e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4947612400484518,0.1541307275815238,0.5731605612831863,0.187197231639088,0.1072685539403213,0.1476735301269447,0.2991817001607406,0.1048951048951049,0.0968355532263607,0.1462452107279693,0.0907466704974302,0.006198347107438,0.0,0.0,0.0,0.75,0.0,0.0130174508414018,0.0,0.006198347107438,0.0129151291512915,0.0003026339018203,0.0,0.6336179641916568,0.0819182642964854,0.0,0.5157989106260903,0.1741992154021465,0.0,0.0,0.0,0.0,0.0,0.0,0.0734634007885214,0.0217757718757107,0.0928012362357568,0.2335771646564253,1.6517719992855496e-11,9.515427239040186e-20,0.4855168771848508,0.2019095615707508,0.0425587884305026,0.3456068720600544,0.0176877438793477,0.1312206283194506,0.0,0.0,0.2484504132231405,0.2829087963111945,0.0,0.5424920271939087,0.2327935408207996
ailerons,0.1239010337252952,1.0,0.3744523808423786,1.0,0.0103574346116673,0.5732444663798376,0.3886014789637017,0.0,0.0,0.0,0.0987649080436507,0.3146250005165623,0.9779624038284608,0.2264427455528216,0.949791413141874,2.7831152532475066e-23,7.907933859805413e-23,7.57550472463293e-34,1.4275813682687104e-33,0.6147191886864991,0.562808925697346,0.0002493356427014,0.0,0.1651899110553904,0.0,0.0,3.8275062659282805e-16,0.0,0.0,0.0041646184175792,1.2149735021691796e-17,1.9883584970485312e-17,0.4261716396363049,0.9623330323145984,0.103160996895047,0.2544846096611539,0.2048967100229533,0.4921740012712585,0.1684478144500169,0.0011858363758046,0.0070915559210774,9.7912350712856e-10,2.167554683843381e-09,0.0,0.0031319910514541,0.0,0.7838099513450603,0.1593993253453424,1.340099875393121e-17,2.1969178743530508e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980439882434316,0.3189978235917328,0.5622567240379792,0.1233824093159069,0.2048967100229533,0.0563705958906667,0.1733725661827619,0.23006993006993,0.2247250402687425,0.0667688378033205,0.1075411270568341,0.0392561983471074,0.0,0.0,0.0,0.1807692307692307,0.0,0.0522418943115747,0.0040816326530612,0.0392561983471074,0.0719557195571955,0.0006535287187848,0.0,0.5651685241554874,0.1112846480325756,0.0,0.4251774338067799,0.120879818452508,0.0,0.0,0.0,0.0,0.0,0.0,0.0069418733866066,0.3151303297557924,0.1381217973601339,0.1817386345717736,1.65177184366903e-11,1.1833073853773725e-18,0.4761323776117126,0.1585899669354498,0.0572185583048859,0.3890028031418442,0.010550486445646,0.064160987097115,0.0,0.0,0.0480371900826446,0.1406086708479091,0.0,0.2556745159760829,0.00135060096045
anuranCalls,0.0782938517620365,0.5116868396130784,0.635370287924774,0.5030098990723388,0.0119014251808283,0.6279735636162002,1.0,0.0,0.0,0.0,0.1784159896761761,0.4128611549314677,0.8867261414123513,0.3058640347721759,0.5989158152113171,2.152060751749594e-25,5.1060196475450056e-26,9.950798741665203e-39,6.170628571006045e-39,0.6678707633985796,1.0,4.66534136637211e-05,0.0,0.3714499524375027,0.0,0.0,5.97229534476304e-18,0.0,0.0,0.0036206580779819,2.1417985562967056e-19,2.8741944080899187e-20,0.6511128808163601,0.4735743752415227,0.0007194230941571,0.002046508545877,0.0195868400918133,0.3405000513048535,0.1631255545927815,0.0150832793832028,0.0917029961619911,3.659321951818616e-12,2.082128039257905e-12,0.0,0.0861538461538461,0.0,0.7915240055499209,1.0,2.239112976286854e-19,2.814658659574043e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426557612942398,0.494146137553799,0.7544761295807851,1.0,0.0195868400918133,0.0098585020359058,0.0346349920372072,0.0318881118881118,0.0197506550204306,0.008199233716475,0.0068973467618873,0.0206611570247933,0.0,0.0,0.0,0.1991341991341991,0.0,0.0228839984102074,0.0,0.0206611570247933,0.040590405904059,0.0002955454120101,0.0,0.8434442895570096,0.7233625250596835,0.0,0.5852724857077143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612393851930588,0.0347558635370208,0.0003566193450199,0.0016789513393738,1.65177196360696e-11,8.174553867866495e-20,0.3219362960860597,0.1505636768752728,0.1135901993015211,0.5418378126265943,0.0857534481477327,0.3132179988405228,0.0,0.0,0.0890308039068369,0.2596808157291814,0.0,0.5068552371699886,0.310816133397836
balloon,0.1497055182646179,0.0319454405478211,0.5519649225149559,0.0366077004110556,0.0035298570097138,0.5160779015344613,0.8882893596847885,0.0,0.0,0.0,0.0845266195292089,0.0973109425158242,0.7329791698085335,0.4596279612131274,0.0,1.4920542267010465e-21,0.0,7.383552576494775e-32,3.1483569460918576e-32,0.0445169966830608,0.9690248810371824,9.214996251242098e-05,0.0,0.5621357526253703,5.454812817998305e-16,2.312823130209849e-16,1.3957452697817657e-15,6.589414526523508e-16,2.7625250538357e-16,0.0122049365420508,6.200842847811489e-16,2.6429002584178967e-16,0.5613414947705456,0.1426179422025962,0.0011065281623848,0.0015657407690287,0.004743687834736,0.2056671652047375,0.0947373618692269,0.0603185643736523,0.1356752701603506,6.521918197989588e-14,1.981724700067744e-14,0.0,0.0424242424242423,0.0,0.8003726866915644,0.2674356893373452,6.891984357979998e-16,2.93758026124299e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291146993526748,0.6159685919786032,0.6997809302984035,0.4471341453241785,0.004743687834736,0.0269180364596092,0.0282241932860211,0.0107226107226107,0.0076223215096474,0.025287356321839,0.0035055694548699,0.0,0.0,0.0,0.0,0.0,0.0,0.004101500878893,0.0,0.0,0.0018450184501845,0.0005067934033409,0.0,0.0,0.6973895852914509,0.0,0.4842918450964346,0.5448902022457291,0.0,0.0,0.0,0.0,0.0,0.0,0.0473116940056922,0.0381890137319799,0.0173815357979761,0.0247098476166954,1.6518269534864798e-11,2.33539509910557e-16,0.1864654333008763,0.0848604495789546,0.212533232349442,0.6460252982981721,0.2644745679439921,0.5504696085980986,0.0,0.0,1.0,0.0255693571144123,0.0,0.6086312964495928,0.8470946664727137
bank8FM,0.002270441746233,0.0026370160404541,0.6450626664688457,0.4645332950925219,0.0034478450525803,0.6361340161531873,0.0296986322024802,0.0,0.0,0.0,0.0195851346505517,0.0327297243502125,0.9646591427329536,0.0085682512817631,0.0175767709858048,2.8937427089947998e-25,1.305776784936119e-25,1.1455739302588456e-36,5.745923156042758e-37,0.6425072192226067,0.0551985069366391,0.0003366131548353,0.0,0.208942407945013,0.0,0.0,5.1236625192261345e-17,0.0,0.0,0.012492637304784,1.845686261259187e-18,5.314769544007019e-19,0.7081686699556303,0.4498560058807542,0.0003028309107382,0.0004200250333933,0.0601377199693955,0.3793078217604448,0.1108615666775807,0.0047587963545853,0.0315554972927612,1.0477826531058e-11,6.45185457907412e-12,0.0,0.0106329113924051,0.0,0.8361940172509621,0.0521007139086262,1.740198016315497e-18,4.73648461275824e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525705389591515,0.4175125297280581,0.8459469831876876,0.0244885321460328,0.0601377199693955,0.0828778993786183,0.0854259403581543,0.0991258741258741,0.0933826235734726,0.0813409961685823,0.0458938968696897,0.006198347107438,0.0,0.0,0.0,0.0,0.0,0.0294685257952035,0.0,0.006198347107438,0.003690036900369,0.0014749358561692,0.0,0.8878700536235875,0.0318937382193436,0.0,0.2436893688406884,0.0020901675022672,0.0,0.0,0.0,0.0,0.0,0.0,0.0723754223085709,0.0183120404439127,0.0625334315413787,0.1777946787418098,1.6517721117842368e-11,7.524641191622976e-19,0.3606814996425032,0.1063446542731208,0.1075904997072612,0.4136203283674446,0.0347666703262134,0.1452105257392338,0.0,0.0,0.2484504132231404,0.4300489161888978,0.0,0.2946846910067822,0.0024980767987958
churn,0.0362147829282728,0.6609973902205496,0.5108493467889079,0.7212061871751396,0.0142578864906668,0.7701640505133952,0.0457365319920393,0.0,0.0,0.0,0.0249571221585127,0.0595664143818257,0.4592582516792269,0.0360945987792212,0.427416440300207,1.0102484747710369e-21,8.561409181153196e-22,4.637660561588853e-32,6.212371354842522e-32,0.7373578694707965,0.0620078396606929,0.0010314979769404,0.0,0.7779466608752308,3.867784412423413e-17,4.3687740385981476e-17,6.789569403920319e-16,1.3252557611133027e-16,1.5647224948798423e-16,0.0030168760130581,1.8109016027186676e-16,2.0728974502382366e-16,0.5048979719434784,0.7161081248272076,0.0002726966634082,0.0001910766150693,0.0422341239479724,0.4868926557286852,0.2549379733201708,0.0068904019859858,0.0205272658843948,2.8226773511792823e-10,2.7100912853714487e-10,0.0,0.0100719424460431,0.0,0.7513311380436416,0.0540226278408208,2.00508794267426e-16,2.3050758470808583e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333054760955964,0.0724112891453732,0.7945447725202293,0.0463235744466163,0.0422341239479724,0.0232995791580793,0.0984405945489587,0.0486331849968213,0.0264081776045521,0.0228917120387174,0.0153765346017957,0.018595041322314,0.0147058823529411,0.0,0.0,0.0263157894736842,0.0,0.0163896139016705,0.0244897959183673,0.018595041322314,0.0313653136531365,0.0059957103091649,0.0,0.7461575326553731,0.0463381097779409,0.0,0.7816455379824592,0.0036220285140235,0.0,0.0,0.0,0.0,0.0,0.0,0.0716385028347248,0.0144786823870609,0.1563016915591534,0.3271381066216517,1.651793920346448e-11,1.8233826060120454e-16,0.4715492830026915,0.2401495020944027,0.0591600400431824,0.4582184523823173,0.0395563878762172,0.2435259034945531,0.0,0.0,0.0981404958677685,0.0855445578379024,0.0,0.8020149047852803,0.0043670400537585
clean2,0.0965434597218944,0.2087806835943499,0.6459057294908838,0.2222864620489959,0.0909943607567952,0.9115836725195882,0.5712381765338646,0.0,0.0,0.0,0.0266272979365389,0.0248103017476182,0.5015157323475994,0.2681386439021633,0.6108341370068009,8.172174104032784e-20,3.777261668002945e-20,1.2984301510434348e-32,3.8437976897673527e-32,0.9378088849289976,0.7083073322576519,0.000214579303875,0.0,0.7503136799204462,0.0,0.0,9.986878259784348e-15,0.0,0.0,0.0004370425778293,1.774778508355499e-16,9.489992088220763e-17,0.6410969502834452,0.2232355979191607,0.000413139704696,0.0008587882241961,0.0,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.459880228775259e-16,1.0501173822423168e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408488190259105,0.153225971506169,0.7451860318424759,0.603220596199466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714876033057851,0.0,0.0,0.0,0.1609637867122897,0.0,0.0229372646553878,0.0,0.1714876033057851,0.1771217712177121,0.0016127121626036,0.0,0.5309549335705215,1.0,0.0,0.7555209130174088,0.0024749656001121,0.0,0.0,0.0,0.0,0.0,0.0,0.0723677929934457,0.023363258554522,0.0064209415699461,0.0023418847474918,1.6517691277496115e-11,8.834081391538422e-17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0098632428177882,0.1665343231915635,0.0,0.6437378125891329,1.0
click-prediction,0.031094690642406,0.2047457579778624,0.6210550025408399,0.9938354593472148,0.0009407483865877,0.7022405682032852,0.0003678752865415,0.0,0.0,0.0,0.0075729297400362,0.0118031904396743,0.546097853907817,0.1002388296533719,0.4742995572537891,1.0,1.0,1.0,1.0,0.682787893437591,0.0289494029448814,0.0027019387583179,0.0,0.7193317758954813,1.0,1.0,1.0,1.0,1.0,0.0444168488260274,1.0,1.0,0.6335051455058716,0.9853924254993184,0.2782799795273418,1.0,1.0,0.8606082842183086,0.4098289515313004,0.0,0.0,0.046577590278228,0.3017722872865989,0.0,0.0310540003059507,0.0,0.7087150815048815,0.0006795913967639,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145879430875904,0.0147959008104697,0.7292445159059697,0.000326555015325,1.0,1.0000000000000002,0.2912518737417967,0.5335252982311806,0.4984239482720252,1.0,0.9499057135776816,0.009297520661157,0.0,0.0,0.0,0.0727272727272727,0.0,0.1595856705605657,0.0,0.009297520661157,0.011070110701107,0.0163175076788345,0.0,0.6574602222692785,0.0136450617119881,0.0,0.7262290305262649,0.0003291144851922,0.0,0.0,0.0,0.0,0.0,0.0,0.276912056012332,0.8799324642263316,0.1232134616023293,0.2704420978063084,1.0,1.0,0.8541085690947843,0.3973503764602357,0.0042946548456865,0.2633122425962826,0.0,0.0382177331293538,0.0,0.0,0.1801277235161532,0.1074660914532793,0.0,0.7497532704973766,0.0003494854098286
cmc,0.0368097327226942,0.1766086172781629,0.183723190159748,0.5579705002223655,0.0218019376809381,0.3566530736364327,0.0345073928596945,0.0,0.0,0.0,0.047275266895423,0.0316276815358622,0.9797628630322336,0.177715706466166,0.4113599693618266,1.6801092216510085e-23,1.3556231175047502e-23,3.786068412712732e-36,3.051512856803245e-36,0.2958586751836592,0.094105483989564,0.0012520359961697,0.0,0.1583234530227631,6.943389672368281e-18,4.508398494085457e-18,1.9141477495713996e-17,2.396727261954831e-17,1.5820489195739277e-17,0.0019599327854281,3.1650956585722298e-18,1.5083040047676296e-18,0.2429671967613079,0.5453802809825016,0.0003279332065914,0.0003779584382693,0.0809487375669472,0.5117453331424135,0.2026945683439089,0.0034615866758307,0.0069470767114299,8.281275122698122e-10,2.082057711386495e-09,0.0,0.0711864406779661,0.0,0.4364138239416637,0.157879853271827,3.36546422931194e-18,1.5962901270975426e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464083514941862,0.0654760060576642,0.4127447620982649,0.1498846271538201,0.0809487375669472,0.0991001821128674,0.6408322581697065,0.0847552447552447,0.0754240597134025,0.0975904640272456,0.1353476966604031,0.0072314049586776,0.0220588235294117,0.0,0.0,0.0555555555555555,0.0,0.0019380718438725,0.0,0.0072314049586776,0.0092250922509225,0.0019589996879484,0.0,0.4777924577738431,0.2037666348392308,0.0,0.1958268593642627,0.0086075786164968,0.0,0.0,0.0,0.0,0.0,0.0,0.0645051111351318,0.0288998237408934,0.5764528518025481,0.3605332613026875,1.6517725490524288e-11,3.31122260765598e-18,0.4965748772778751,0.1900443769104705,0.0427907000479473,0.3340131999114908,0.0175918472648131,0.1923804486822073,0.0,0.0,0.220615243342516,0.2319629712462204,0.0,0.3007929673478855,0.0783113884562596
covtype_reduced,0.0105417648264521,0.1133054624318887,0.0615195567612541,0.918502108021622,0.0221102592063348,0.4072311778665033,0.0431040202025806,0.0,0.0,0.0,0.1039052439932266,0.3797249970424794,0.9991767732283852,0.0,0.0,2.345252209980433e-20,1.4627135625298856e-19,3.573000658571796e-32,5.72847578099461e-32,0.5482361612559203,0.0964175447980399,0.0029127309359916,0.0,0.0319871297547667,0.0,0.0,4.587695633253013e-15,0.0,0.0,0.001932046895896,1.0799429201449395e-16,1.345929754783765e-16,0.1218149977855092,0.9050456214266546,0.0002247749419733,0.0,0.1876052027543993,0.6742801360865416,0.3564700958804175,0.0013231185622892,0.0038289410863436,1.7877571775601338e-06,5.442956419420369e-06,0.0,0.0136807817589576,0.0,0.5834989132572204,0.0956821140581971,1.1484069325920874e-16,1.4339132470699456e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207332071814647,0.0933767227791418,0.459691521305184,0.0672964688507938,0.1876052027543994,0.0382315592886821,0.2505899341518447,0.1388111888111888,0.1000455966032207,0.0527485380116959,0.125756137052302,0.0537190082644628,0.3088235294117647,0.0,0.0,0.0062893081761006,0.0,0.0316114678128469,0.0081632653061224,0.0537190082644628,0.0904059040590405,0.0026511485583709,0.0,0.7460463650232141,0.039180346077117,0.0,0.0785072887449087,0.0052798980169115,0.0,0.0,0.0,0.0,0.0,0.0,0.0662666102720851,0.0,0.8543261189926417,0.4510100494531718,1.651787957465041e-11,1.7937606303804762e-16,0.6631238455070636,0.3429408248498568,0.0211882389622565,0.357888829084714,0.0092884259209575,0.0978415703419783,0.0,0.0,0.0350474441383532,0.1017904992923764,0.0,0.1431238183499199,0.0307019040059886
